global_train_loss,global_train_acc,global_val_loss,global_val_acc
0.8638839507010196,0.654785992217899,1.0986299675525593,0.47810858143607704
0.7452471812180346,0.6982493294548752,0.7313036087724248,0.7215411558669002
0.6795466738340041,0.7261422688980395,0.8001139520972498,0.691768826619965
0.6285052900010509,0.7507003891050583,0.7435253237467097,0.7057793345008757
0.5940952710001385,0.7685992217898832,0.5058438216846586,0.8073555166374781
0.5748510997281464,0.7732684824902722,0.5003348125989717,0.8143607705779334
0.5456687026317251,0.791011673151751,0.5177685529672118,0.7810858143607706
0.5145873779533395,0.80276068150051,0.37243206394532935,0.8651488616462347
0.5095741298310311,0.8039329077103246,0.4391960883725128,0.819614711033275
0.47907406681849685,0.8199174946167505,0.4051583064834207,0.8528896672504378
0.4796867230776904,0.8159858713308903,0.3881386037778938,0.8528896672504378
0.44412776707476154,0.833219145479959,0.37499931820010973,0.8546409807355516
0.4551912526050447,0.8259438630954629,0.35220166445822304,0.882661996497373
0.4372402663776569,0.8327078689887045,0.4557453760854417,0.8161120840630472
0.4386079820271596,0.8356809338521402,0.40899059687938455,0.8336252189141856
0.43791207704867025,0.8375097276264591,0.36518543765549066,0.8669001751313485
0.4113516603558603,0.8446552075856598,0.31774063103044514,0.882661996497373
0.40242257780847945,0.848618563711231,0.35538507489105864,0.8704028021015762
0.3984894101936182,0.849822824978278,0.3231762530194064,0.8791593695271454
0.40281801703708525,0.8491050583657588,0.34745222768516343,0.8704028021015762
0.4068005446799766,0.8478210116731517,0.2991152018465219,0.8949211908931699
0.3832702533009834,0.8564382909599184,0.33759015438435586,0.8669001751313485
0.3796963128215691,0.8556981602508404,0.31427180062451004,0.8739054290718039
0.3757322974332358,0.859533073929961,0.32845689969597264,0.882661996497373
0.37104980618761785,0.8603891050583657,0.28312380103012724,0.8949211908931699
0.3625738320050124,0.8674476219258812,0.26788635382301546,0.8984238178633975
0.36749473841186864,0.8645525291828795,0.2934464263206188,0.8984238178633975
0.3654122623391015,0.864785992217899,0.2863479037940398,0.8949211908931699
0.355308880271093,0.868171206225681,0.299347988987136,0.8984238178633975
0.34382575321725534,0.8720742699558007,0.27214098759582706,0.8914185639229422
0.34663432678959444,0.8682192588115297,0.31909225351338627,0.882661996497373
0.3307758009014353,0.8767785878886329,0.2905308163207801,0.882661996497373
0.330418736313756,0.8791050583657588,0.2682687641755921,0.9054290718038529
0.3387148382153783,0.8717898832684826,0.2647183547399925,0.9036777583187391
0.31760809556104475,0.8810581390956143,0.28079554730872974,0.8966725043782837
0.33532334458242363,0.8743968871595331,0.2617692244867101,0.9036777583187391
0.32527791901810477,0.8804669260700392,0.26792992815871164,0.8949211908931699
0.319935056554168,0.8779054059159082,0.2636041598958852,0.9071803852889667
0.32866598317479345,0.8782879377431907,0.29358278880394906,0.8896672504378283
0.30108055968113406,0.8850292017679726,0.24580667544997928,0.9176882661996497
0.291993381418489,0.8883356125571382,0.24065221378974447,0.9141856392294221
0.31354687067509746,0.8816342412451365,0.2842758327148424,0.9054290718038529
0.3070075378448844,0.8842801556420236,0.2298090188860267,0.9176882661996497
0.2991014286093454,0.8852952287408865,0.26305963894949275,0.9054290718038529
0.30055934203926343,0.8875875486381324,0.2594929805152679,0.9141856392294221
0.29162325423896085,0.8884821880548526,0.23880057942428856,0.9176882661996497
0.2914677347400831,0.8914396887159534,0.255087824920013,0.9159369527145359
0.2834119441971231,0.8967692946998603,0.26149797966726607,0.9089316987740805
0.2912300235129829,0.8922543160439729,0.25859260746977586,0.9124343257443083
0.283340979749808,0.89579766536965,0.2320975736175026,0.9246935201401051
0.27207382445350464,0.899377431906615,0.23287969170017542,0.9159369527145359
0.26947437581427963,0.9010906274791282,0.2222155571610205,0.9176882661996497
0.2823744041180346,0.8948608666087419,0.22107993486466215,0.9281961471103327
0.2709471207005533,0.8980933852140079,0.24906501205289008,0.9124343257443083
0.2642599310853123,0.9018677042801558,0.21840314003402422,0.9334500875656743
0.2609894793666362,0.903105662800801,0.23453825978389345,0.9141856392294221
0.2604635201559442,0.9056420233463036,0.21683665927362525,0.9176882661996497
0.2477789476336984,0.9086353367836499,0.24435398191370186,0.9159369527145359
0.23593834025553337,0.9134155868686488,0.20820574514606996,0.9281961471103327
0.26908543115679234,0.9031128404669262,0.22096504049209287,0.9264448336252189
0.2501931056145749,0.9081272335763668,0.21879146298990568,0.9176882661996497
0.24659131746242688,0.9074319066147861,0.22181747240485744,0.9229422066549913
0.24301928740297357,0.9100778210116733,0.226541303972438,0.9106830122591943
0.23689859082248352,0.9120565902308186,0.19919294922656647,0.9299474605954466
0.2418321298243927,0.910729628650221,0.24473359183964505,0.9106830122591943
0.22945237316549005,0.9171898303804165,0.2159522512696044,0.9211908931698775
0.2459034234288616,0.9102334630350196,0.204633320432202,0.9281961471103327
0.21756279438192294,0.9222178988326849,0.18073209329473994,0.9352014010507881
0.21837210408441005,0.9196797249820559,0.1761130840630122,0.9404553415061296
0.22925373404976232,0.917081712062257,0.22566389938369524,0.9194395796847635
0.2281880858582678,0.9159403875939708,0.17179700455607133,0.9387040280210157
0.22128976992599608,0.9205447470817122,0.22451158893505035,0.9106830122591943
0.20780828239105,0.9251615730421971,0.1641146778642818,0.9474605954465849
0.2170382004692497,0.9229065770088021,0.1829319404219579,0.9387040280210157
0.20972965093567578,0.9242281742284009,0.16982599111655547,0.9334500875656743
0.19621171251032368,0.9280789543273773,0.17416875119175887,0.9352014010507881
0.2103805216423921,0.9247859922178989,0.18335005677518829,0.9229422066549913
0.20969680060100435,0.9225921952325187,0.17109931553934168,0.9404553415061296
0.20384307058293424,0.9286770428015565,0.16699138810880965,0.9439579684763573
0.210129214356715,0.9228793774319067,0.18540310489108391,0.9316987740805605
0.18619841114656835,0.9351973102640626,0.15580750584289196,0.9457092819614711
0.18742751422748954,0.9333685920441239,0.15576833256906886,0.9492119089316988
0.19734162260580748,0.9326459143968873,0.1715429270225732,0.9439579684763573
0.20173343296959198,0.9270649389898379,0.18044201400776877,0.9352014010507881
0.19877535654272677,0.9284046692607004,0.14992812662116284,0.9492119089316988
0.1972847612969563,0.9293774319066148,0.1825171141198554,0.9352014010507881
0.18397866912520108,0.9347314419553474,0.1472458019722155,0.9492119089316988
0.1965519702565858,0.9312451361867705,0.17118709890625314,0.9439579684763573
0.17591788293288727,0.9393385214007782,0.16425000791374314,0.9404553415061296
0.17140773578193763,0.9392819311699595,0.18986057473147605,0.9264448336252189
0.1711008045418073,0.939127951342979,0.17287451446369526,0.9369527145359019
0.16857001526430154,0.941419969022704,0.18301036732104947,0.9299474605954466
0.17507138594066368,0.9383268482490272,0.18845181936975536,0.9352014010507881
0.1811594150289034,0.9360877186354879,0.15721619872934137,0.9439579684763573
